ID
операции	Дата	Магазин	Артикул	Операция	Количество
упаковок, шт	Цена руб/шт
81208	28.06.2021	М67	55	Поставка	20	47
81209	28.06.2021	М67	56	Поставка	10	74
81213	28.06.2021	М68	3	Поставка	100	78
81216	28.06.2021	М68	8	Поставка	100	48
81217	28.06.2021	М68	13	Поставка	100	42
81219	28.06.2021	М68	14	Поставка	50	211
81220	28.06.2021	М68	18	Поставка	200	61
81225	28.06.2021	М68	28	Поставка	100	33
81226	28.06.2021	М68	29	Поставка	200	41
81227	28.06.2021	М68	30	Поставка	50	211
81228	28.06.2021	М68	33	Поставка	50	41
81229	28.06.2021	М68	35	Поставка	100	45
81230	28.06.2021	М68	37	Поставка	100	81
81231	28.06.2021	М68	39	Поставка	30	384
81232	28.06.2021	М68	40	Поставка	30	216
81235	28.06.2021	М68	45	Поставка	20	48
81237	28.06.2021	М68	50	Поставка	20	70
81238	28.06.2021	М68	51	Поставка	30	363
81239	28.06.2021	М68	55	Поставка	100	46
81241	28.06.2021	М68	57	Поставка	100	380
81242	28.06.2021	М68	59	Поставка	50	198
81243	28.06.2021	М68	63	Поставка	10	274
81248	28.06.2021	М69	10	Поставка	50	197
81249	28.06.2021	М69	12	Поставка	50	157
81250	28.06.2021	М69	14	Поставка	50	205
81252	28.06.2021	М69	19	Поставка	50	209
81253	28.06.2021	М69	26	Поставка	100	83
81255	28.06.2021	М69	32	Поставка	50	48
81257	28.06.2021	М69	33	Поставка	50	58
81259	28.06.2021	М69	40	Поставка	30	216
81262	28.06.2021	М69	48	Поставка	100	136
81264	28.06.2021	М69	49	Поставка	100	50
81267	28.06.2021	М69	51	Поставка	30	385
81268	28.06.2021	М69	53	Поставка	100	84
81269	28.06.2021	М69	54	Поставка	200	111
81273	28.06.2021	М69	60	Поставка	30	129
81275	28.06.2021	М70	4	Поставка	50	14
81280	28.06.2021	М70	15	Поставка	50	65
81281	28.06.2021	М70	17	Поставка	50	194
81282	28.06.2021	М70	20	Поставка	200	79
81284	28.06.2021	М70	24	Поставка	50	200
81285	28.06.2021	М70	28	Поставка	100	44
81286	28.06.2021	М70	31	Поставка	100	58
81288	28.06.2021	М70	34	Поставка	50	90
81289	28.06.2021	М70	40	Поставка	30	262
81291	28.06.2021	М70	44	Поставка	50	52
81292	28.06.2021	М70	48	Поставка	50	110
81293	28.06.2021	М70	49	Поставка	100	42
81297	28.06.2021	М70	56	Поставка	50	87
81299	28.06.2021	М70	58	Поставка	20	184
81302	28.06.2021	М71	5	Поставка	50	31
81304	28.06.2021	М71	6	Поставка	30	162
81306	28.06.2021	М71	7	Поставка	10	37
81307	28.06.2021	М71	10	Поставка	20	205
81308	28.06.2021	М71	14	Поставка	30	207
81311	28.06.2021	М71	18	Поставка	100	62
81313	28.06.2021	М71	20	Поставка	100	103
81315	28.06.2021	М71	22	Поставка	10	343
81318	28.06.2021	М71	31	Поставка	50	54
81322	28.06.2021	М71	45	Поставка	10	33
81324	28.06.2021	М71	50	Поставка	10	81
81326	28.06.2021	М71	51	Поставка	10	303
81327	28.06.2021	М71	53	Поставка	40	77
81328	28.06.2021	М71	55	Поставка	40	37
81331	28.06.2021	М71	57	Поставка	40	264
81332	28.06.2021	М71	61	Поставка	10	99
81336	28.06.2021	М72	3	Поставка	200	85
81338	28.06.2021	М72	4	Поставка	100	14
81339	28.06.2021	М72	6	Поставка	100	207
81341	28.06.2021	М72	9	Поставка	100	74
81343	28.06.2021	М72	11	Поставка	50	216
81346	28.06.2021	М72	14	Поставка	100	169
81347	28.06.2021	М72	17	Поставка	50	179
81348	28.06.2021	М72	20	Поставка	300	104
81349	28.06.2021	М72	21	Поставка	100	157
81351	28.06.2021	М72	22	Поставка	30	357
81352	28.06.2021	М72	27	Поставка	40	378
81353	28.06.2021	М72	28	Поставка	100	40
81355	28.06.2021	М72	29	Поставка	300	29
81361	28.06.2021	М72	42	Поставка	100	56
81362	28.06.2021	М72	47	Поставка	50	409
81364	28.06.2021	М72	51	Поставка	50	307
81365	28.06.2021	М72	53	Поставка	100	80
81366	28.06.2021	М72	59	Поставка	100	208
81367	28.06.2021	М72	62	Поставка	30	122
81369	28.06.2021	М72	64	Поставка	200	47
81370	28.06.2021	М73	5	Поставка	200	44
81373	28.06.2021	М73	11	Поставка	50	191
81374	28.06.2021	М73	15	Поставка	100	54
81376	28.06.2021	М73	18	Поставка	300	54
81381	28.06.2021	М73	26	Поставка	200	56
81384	28.06.2021	М73	32	Поставка	200	62
81388	28.06.2021	М73	40	Поставка	50	255
81391	28.06.2021	М73	44	Поставка	100	50
81394	28.06.2021	М73	52	Поставка	500	36
81400	28.06.2021	М73	59	Поставка	100	214
81402	28.06.2021	М73	63	Поставка	20	259
81404	28.06.2021	М73	64	Поставка	200	54
81406	28.06.2021	М74	1	Поставка	40	229
81408	28.06.2021	М74	11	Поставка	30	235
81409	28.06.2021	М74	12	Поставка	50	168
81410	28.06.2021	М74	17	Поставка	40	189
81412	28.06.2021	М74	23	Поставка	30	580
81413	28.06.2021	М74	24	Поставка	50	175
81416	28.06.2021	М74	27	Поставка	20	382
81419	28.06.2021	М74	33	Поставка	50	58
81421	28.06.2021	М74	36	Поставка	50	389
81422	28.06.2021	М74	38	Поставка	100	72
81423	28.06.2021	М74	42	Поставка	50	75
81425	28.06.2021	М74	43	Поставка	50	66
81427	28.06.2021	М74	45	Поставка	10	38
81428	28.06.2021	М74	46	Поставка	50	51
81430	28.06.2021	М74	47	Поставка	30	442
81434	28.06.2021	М74	56	Поставка	50	103
81437	28.06.2021	М74	59	Поставка	50	188
81439	28.06.2021	М74	61	Поставка	20	88
81443	28.06.2021	М75	12	Поставка	50	134
81445	28.06.2021	М75	17	Поставка	40	180
81448	28.06.2021	М75	25	Поставка	40	116
81449	28.06.2021	М75	26	Поставка	100	71
81451	28.06.2021	М75	27	Поставка	20	350
81455	28.06.2021	М75	35	Поставка	100	43
81458	28.06.2021	М75	41	Поставка	100	120
81459	28.06.2021	М75	44	Поставка	50	62
81462	28.06.2021	М75	51	Поставка	20	407
81463	28.06.2021	М75	55	Поставка	100	47
81465	28.06.2021	М75	57	Поставка	100	314
81471	28.06.2021	М76	6	Поставка	100	211
81474	28.06.2021	М76	10	Поставка	100	185
81478	28.06.2021	М76	16	Поставка	100	420
81479	28.06.2021	М76	17	Поставка	100	173
81480	28.06.2021	М76	18	Поставка	300	66
81481	28.06.2021	М76	19	Поставка	100	185
81483	28.06.2021	М76	20	Поставка	400	72
81484	28.06.2021	М76	22	Поставка	20	417
81486	28.06.2021	М76	30	Поставка	100	192
81487	28.06.2021	М76	31	Поставка	200	51
81490	28.06.2021	М76	35	Поставка	300	47
81491	28.06.2021	М76	37	Поставка	200	81
81492	28.06.2021	М76	38	Поставка	200	56
81493	28.06.2021	М76	40	Поставка	50	196
81497	28.06.2021	М77	1	Поставка	20	211
81500	28.06.2021	М77	6	Поставка	30	167
81502	28.06.2021	М77	18	Поставка	50	51
81504	28.06.2021	М77	19	Поставка	30	144
81508	28.06.2021	М77	32	Поставка	40	60
81509	28.06.2021	М77	34	Поставка	50	112
81514	28.06.2021	М77	43	Поставка	30	84
81515	28.06.2021	М77	47	Поставка	10	512
81517	28.06.2021	М77	54	Поставка	50	109
81518	28.06.2021	М77	57	Поставка	50	277
81519	28.06.2021	М77	60	Поставка	10	131
81523	28.06.2021	М78	5	Поставка	500	37
81525	28.06.2021	М78	8	Поставка	600	54
81527	28.06.2021	М78	13	Поставка	500	46
81528	28.06.2021	М78	15	Поставка	200	55
81529	28.06.2021	М78	17	Поставка	200	182
81532	28.06.2021	М78	24	Поставка	300	185
81533	28.06.2021	М78	25	Поставка	100	126
81534	28.06.2021	М78	26	Поставка	400	71
81542	28.06.2021	М78	39	Поставка	100	356
81543	28.06.2021	М78	41	Поставка	300	85
81545	28.06.2021	М78	42	Поставка	200	69
81546	28.06.2021	М78	45	Поставка	100	40
81549	28.06.2021	М78	48	Поставка	400	97
81550	28.06.2021	М78	50	Поставка	100	95
81552	28.06.2021	М78	55	Поставка	400	41
81554	28.06.2021	М78	58	Поставка	100	143
81558	28.06.2021	М79	1	Поставка	10	200
81562	28.06.2021	М79	8	Поставка	30	42
81563	28.06.2021	М79	10	Поставка	10	207
81564	28.06.2021	М79	11	Поставка	10	178
81565	28.06.2021	М79	19	Поставка	20	209
81569	28.06.2021	М79	26	Поставка	20	57
81571	28.06.2021	М79	27	Поставка	10	294
81572	28.06.2021	М79	29	Поставка	40	39
81573	28.06.2021	М79	30	Поставка	10	220
81575	28.06.2021	М79	32	Поставка	20	52
81576	28.06.2021	М79	37	Поставка	20	60
81577	28.06.2021	М79	42	Поставка	10	73
81579	28.06.2021	М79	44	Поставка	10	53
81580	28.06.2021	М79	51	Поставка	10	326
81582	28.06.2021	М79	52	Поставка	50	31
81584	28.06.2021	М79	60	Поставка	10	141
81585	28.06.2021	М79	63	Поставка	10	281
81586	28.06.2021	М79	64	Поставка	40	52
81588	28.06.2021	М80	1	Поставка	10	191
81589	28.06.2021	М80	2	Поставка	20	65
81593	28.06.2021	М80	9	Поставка	10	81
81594	28.06.2021	М80	11	Поставка	10	198
81595	28.06.2021	М80	13	Поставка	40	45
81600	28.06.2021	М80	27	Поставка	10	378
81601	28.06.2021	М80	28	Поставка	20	33
81602	28.06.2021	М80	30	Поставка	20	165
81607	28.06.2021	М80	36	Поставка	10	291
81609	28.06.2021	М80	39	Поставка	10	356
81611	28.06.2021	М80	40	Поставка	10	267
81612	28.06.2021	М80	41	Поставка	20	122
81614	28.06.2021	М80	46	Поставка	20	55
81615	28.06.2021	М80	47	Поставка	10	517
81616	28.06.2021	М80	54	Поставка	40	106
81617	28.06.2021	М80	57	Поставка	20	330
81619	28.06.2021	М80	62	Поставка	10	100
81620	28.06.2021	М81	1	Поставка	20	246
81622	28.06.2021	М81	10	Поставка	20	170
81623	28.06.2021	М81	13	Поставка	50	41
81625	28.06.2021	М81	22	Поставка	10	319
81627	28.06.2021	М81	27	Поставка	10	378
81629	28.06.2021	М81	30	Поставка	30	222
81630	28.06.2021	М81	32	Поставка	30	53
81632	28.06.2021	М81	41	Поставка	50	100
81634	28.06.2021	М81	44	Поставка	30	70
81635	28.06.2021	М81	45	Поставка	10	35
81637	28.06.2021	М81	50	Поставка	10	81
81638	28.06.2021	М81	52	Поставка	100	36
81641	28.06.2021	М81	54	Поставка	50	112
81643	28.06.2021	М81	58	Поставка	10	138
81645	28.06.2021	М81	60	Поставка	10	122
81647	28.06.2021	М81	64	Поставка	50	46
81648	28.06.2021	М82	4	Поставка	50	18
81650	28.06.2021	М82	8	Поставка	200	53
81652	28.06.2021	М82	10	Поставка	100	193
81655	28.06.2021	М82	13	Поставка	200	45
81657	28.06.2021	М82	17	Поставка	50	190
81662	28.06.2021	М82	28	Поставка	100	37
81665	28.06.2021	М82	34	Поставка	200	99
81666	28.06.2021	М82	38	Поставка	100	65
81667	28.06.2021	М82	44	Поставка	100	55
81671	28.06.2021	М82	55	Поставка	100	48
81673	28.06.2021	М82	57	Поставка	200	363
81674	28.06.2021	М82	60	Поставка	50	155
81675	28.06.2021	М82	64	Поставка	200	49
81676	28.06.2021	М83	1	Поставка	10	218
81679	28.06.2021	М83	10	Поставка	10	158
81680	28.06.2021	М83	16	Поставка	10	380
81681	28.06.2021	М83	19	Поставка	10	160
81682	28.06.2021	М83	21	Поставка	10	205
81683	28.06.2021	М83	22	Поставка	10	375
81685	28.06.2021	М83	26	Поставка	20	66
81687	28.06.2021	М83	30	Поставка	10	186
81688	28.06.2021	М83	31	Поставка	30	57
81689	28.06.2021	М83	35	Поставка	40	56
81691	28.06.2021	М83	40	Поставка	10	212
81695	28.06.2021	М83	47	Поставка	10	541
81697	28.06.2021	М83	48	Поставка	20	105
81699	28.06.2021	М83	49	Поставка	40	53
81700	28.06.2021	М83	52	Поставка	50	34
81701	28.06.2021	М83	53	Поставка	20	62
81702	28.06.2021	М83	54	Поставка	40	84
81704	28.06.2021	М83	55	Поставка	20	45
81707	28.06.2021	М83	64	Поставка	40	52
81709	28.06.2021	М84	3	Поставка	200	85
81713	28.06.2021	М84	18	Поставка	300	48
81715	28.06.2021	М84	22	Поставка	20	308
81721	28.06.2021	М84	35	Поставка	300	49
81725	28.06.2021	М84	40	Поставка	50	196
81727	28.06.2021	М84	44	Поставка	100	62
81728	28.06.2021	М84	47	Поставка	50	494
81729	28.06.2021	М84	50	Поставка	50	88
81731	28.06.2021	М84	54	Поставка	300	92
81732	28.06.2021	М84	55	Поставка	200	46
81735	28.06.2021	М84	58	Поставка	50	194
81740	28.06.2021	М85	15	Поставка	200	51
81741	28.06.2021	М85	17	Поставка	200	160
81742	28.06.2021	М85	20	Поставка	600	78
81743	28.06.2021	М85	24	Поставка	300	200
81745	28.06.2021	М85	30	Поставка	300	198
81746	28.06.2021	М85	35	Поставка	600	42
81747	28.06.2021	М85	36	Поставка	200	410
81749	28.06.2021	М85	37	Поставка	500	81
81751	28.06.2021	М85	38	Поставка	200	76
81752	28.06.2021	М85	43	Поставка	200	70
81754	28.06.2021	М85	49	Поставка	500	43
81758	28.06.2021	М85	57	Поставка	300	287
81759	28.06.2021	М85	61	Поставка	50	90
81760	28.06.2021	М85	62	Поставка	50	140
81762	28.06.2021	М86	4	Поставка	40	16
81763	28.06.2021	М86	5	Поставка	100	30
81764	28.06.2021	М86	6	Поставка	50	200
81766	28.06.2021	М86	12	Поставка	50	141
81771	28.06.2021	М86	18	Поставка	100	64
81772	28.06.2021	М86	23	Поставка	30	410
81773	28.06.2021	М86	27	Поставка	20	364
81774	28.06.2021	М86	31	Поставка	100	58
81777	28.06.2021	М86	41	Поставка	100	101
81778	28.06.2021	М86	42	Поставка	50	72
81779	28.06.2021	М86	43	Поставка	50	74
81780	28.06.2021	М86	44	Поставка	50	53
81782	28.06.2021	М86	50	Поставка	20	99
81783	28.06.2021	М86	55	Поставка	100	38
81785	28.06.2021	М86	60	Поставка	30	141
81786	28.06.2021	М86	62	Поставка	20	107
81788	28.06.2021	М87	3	Поставка	50	62
81789	28.06.2021	М87	4	Поставка	10	13
81790	28.06.2021	М87	17	Поставка	20	175
81791	28.06.2021	М87	24	Поставка	30	148
81792	28.06.2021	М87	26	Поставка	50	76
81793	28.06.2021	М87	27	Поставка	10	382
81794	28.06.2021	М87	29	Поставка	100	31
81795	28.06.2021	М87	30	Поставка	30	171
81796	28.06.2021	М87	32	Поставка	50	63
81797	28.06.2021	М87	33	Поставка	40	47
81798	28.06.2021	М87	36	Поставка	20	329
81800	28.06.2021	М87	38	Поставка	30	67
81804	28.06.2021	М87	44	Поставка	30	55
81806	28.06.2021	М87	46	Поставка	30	49
81808	28.06.2021	М87	53	Поставка	40	81
81809	28.06.2021	М87	54	Поставка	50	77
81813	28.06.2021	М87	62	Поставка	10	118
81814	28.06.2021	М87	63	Поставка	10	278
81815	28.06.2021	М88	1	Поставка	10	198
81817	28.06.2021	М88	2	Поставка	10	70
81818	28.06.2021	М88	3	Поставка	30	86
81820	28.06.2021	М88	8	Поставка	30	47
81822	28.06.2021	М88	10	Поставка	10	156
81825	28.06.2021	М88	12	Поставка	10	150
81827	28.06.2021	М88	19	Поставка	20	166
81828	28.06.2021	М88	23	Поставка	10	545
81829	28.06.2021	М88	24	Поставка	20	209
81832	28.06.2021	М88	32	Поставка	20	48
81833	28.06.2021	М88	35	Поставка	30	54
81834	28.06.2021	М88	37	Поставка	20	79
81835	28.06.2021	М88	38	Поставка	20	63
81836	28.06.2021	М88	43	Поставка	10	87
81837	28.06.2021	М88	45	Поставка	10	43
81840	28.06.2021	М88	55	Поставка	20	39
81842	28.06.2021	М88	57	Поставка	20	389
81844	28.06.2021	М88	62	Поставка	10	130
81845	28.06.2021	М88	63	Поставка	10	288
81846	28.06.2021	М89	1	Поставка	20	194
81852	28.06.2021	М89	16	Поставка	10	408
81856	28.06.2021	М89	26	Поставка	50	60
81860	28.06.2021	М89	31	Поставка	40	47
81863	28.06.2021	М89	38	Поставка	30	60
81864	28.06.2021	М89	40	Поставка	10	239
81865	28.06.2021	М89	42	Поставка	20	55
81870	28.06.2021	М89	53	Поставка	40	75
81872	28.06.2021	М89	56	Поставка	30	107
81875	28.06.2021	М89	59	Поставка	20	202
81879	28.06.2021	М90	6	Поставка	20	144
81882	28.06.2021	М90	9	Поставка	20	80
81883	28.06.2021	М90	11	Поставка	10	255
81885	28.06.2021	М90	15	Поставка	20	44
81890	28.06.2021	М90	28	Поставка	20	33
81891	28.06.2021	М90	30	Поставка	10	213
81892	28.06.2021	М90	31	Поставка	20	55
81896	28.06.2021	М90	34	Поставка	20	111
81897	28.06.2021	М90	37	Поставка	20	69
81898	28.06.2021	М90	40	Поставка	10	207
81901	28.06.2021	М90	52	Поставка	50	29
81903	28.06.2021	М90	54	Поставка	40	102
81905	28.06.2021	М90	55	Поставка	20	50
81907	28.06.2021	М90	57	Поставка	20	323
81909	28.06.2021	М90	63	Поставка	10	269
81912	28.06.2021	М91	4	Поставка	30	12
81918	28.06.2021	М91	16	Поставка	30	428
81920	28.06.2021	М91	19	Поставка	50	178
81922	28.06.2021	М91	23	Поставка	30	585
81924	28.06.2021	М91	28	Поставка	50	42
81927	28.06.2021	М91	32	Поставка	50	55
81933	28.06.2021	М91	53	Поставка	100	83
81934	28.06.2021	М91	54	Поставка	200	90
81935	28.06.2021	М91	55	Поставка	100	39
81937	28.06.2021	М91	62	Поставка	20	108
81939	28.06.2021	М92	3	Поставка	50	65
81945	28.06.2021	М92	13	Поставка	50	50
81946	28.06.2021	М92	14	Поставка	30	167
81949	28.06.2021	М92	20	Поставка	100	107
81950	28.06.2021	М92	25	Поставка	10	104
81953	28.06.2021	М92	34	Поставка	50	86
81954	28.06.2021	М92	43	Поставка	30	78
81955	28.06.2021	М92	44	Поставка	40	71
81956	28.06.2021	М92	46	Поставка	40	55
81960	28.06.2021	М92	57	Поставка	50	287
81962	28.06.2021	М93	3	Поставка	400	68
81963	28.06.2021	М93	4	Поставка	200	14
81965	28.06.2021	М93	7	Поставка	100	35
81969	28.06.2021	М93	13	Поставка	500	51
81971	28.06.2021	М93	16	Поставка	100	440
81972	28.06.2021	М93	19	Поставка	200	180
81974	28.06.2021	М93	24	Поставка	200	178
81975	28.06.2021	М93	26	Поставка	400	75
81976	28.06.2021	М93	28	Поставка	300	44
81977	28.06.2021	М93	30	Поставка	300	152
81978	28.06.2021	М93	33	Поставка	300	49
81980	28.06.2021	М93	36	Поставка	200	378
81984	28.06.2021	М93	42	Поставка	200	57
81986	28.06.2021	М93	47	Поставка	100	400
81987	28.06.2021	М93	49	Поставка	400	42
81989	28.06.2021	М93	51	Поставка	100	296
81993	28.06.2021	М93	55	Поставка	400	47
81995	28.06.2021	М93	57	Поставка	300	317
81996	28.06.2021	М93	61	Поставка	100	84
81997	28.06.2021	М93	63	Поставка	40	247
82000	28.06.2021	М94	4	Поставка	200	14
82002	28.06.2021	М94	12	Поставка	300	163
82003	28.06.2021	М94	14	Поставка	300	205
82006	28.06.2021	М94	18	Поставка	600	54
82008	28.06.2021	М94	21	Поставка	200	193
82010	28.06.2021	М94	25	Поставка	100	107
82011	28.06.2021	М94	30	Поставка	200	217
82013	28.06.2021	М94	31	Поставка	400	43
82015	28.06.2021	М94	37	Поставка	400	83
82018	28.06.2021	М94	41	Поставка	300	119
82021	28.06.2021	М94	47	Поставка	100	508
82024	28.06.2021	М94	52	Поставка	700	26
82025	28.06.2021	М94	55	Поставка	300	45
82026	28.06.2021	М94	57	Поставка	400	347
82028	28.06.2021	М94	60	Поставка	100	143
82029	28.06.2021	М95	2	Поставка	200	62
82035	28.06.2021	М95	13	Поставка	400	37
82036	28.06.2021	М95	18	Поставка	700	58
82037	28.06.2021	М95	19	Поставка	300	212
82038	28.06.2021	М95	20	Поставка	700	87
82039	28.06.2021	М95	23	Поставка	100	550
82040	28.06.2021	М95	25	Поставка	200	142
82044	28.06.2021	М95	33	Поставка	200	48
82047	28.06.2021	М95	36	Поставка	200	382
82048	28.06.2021	М95	38	Поставка	200	74
82050	28.06.2021	М95	40	Поставка	100	221
82051	28.06.2021	М95	41	Поставка	300	87
82052	28.06.2021	М95	49	Поставка	600	58
82054	28.06.2021	М95	56	Поставка	200	79
82055	28.06.2021	М95	57	Поставка	400	363
82058	28.06.2021	М96	2	Поставка	100	86
82059	28.06.2021	М96	3	Поставка	200	80
82061	28.06.2021	М96	4	Поставка	50	17
82065	28.06.2021	М96	12	Поставка	100	192
82070	28.06.2021	М96	24	Поставка	100	171
82071	28.06.2021	М96	27	Поставка	50	371
82074	28.06.2021	М96	30	Поставка	100	169
82075	28.06.2021	М96	34	Поставка	200	111
82078	28.06.2021	М96	38	Поставка	100	78
82081	28.06.2021	М96	44	Поставка	100	61
82083	28.06.2021	М96	45	Поставка	30	40
82084	28.06.2021	М96	46	Поставка	200	54
82088	28.06.2021	М96	54	Поставка	300	80
82089	28.06.2021	М96	57	Поставка	100	366
82091	28.06.2021	М96	62	Поставка	30	98
82092	28.06.2021	М97	4	Поставка	50	17
82093	28.06.2021	М97	6	Поставка	100	160
82095	28.06.2021	М97	10	Поставка	100	222
82101	28.06.2021	М97	27	Поставка	50	347
82104	28.06.2021	М97	31	Поставка	200	57
82106	28.06.2021	М97	37	Поставка	200	69
82111	28.06.2021	М97	50	Поставка	50	94
82112	28.06.2021	М97	53	Поставка	100	69
82113	28.06.2021	М97	55	Поставка	200	53
82114	28.06.2021	М97	56	Поставка	100	79
82120	28.06.2021	М98	5	Поставка	500	39
82128	28.06.2021	М98	18	Поставка	600	46
82130	28.06.2021	М98	26	Поставка	400	67
82131	28.06.2021	М98	27	Поставка	100	378
82132	28.06.2021	М98	31	Поставка	300	59
82134	28.06.2021	М98	34	Поставка	300	89
82137	28.06.2021	М98	40	Поставка	100	214
82139	28.06.2021	М98	47	Поставка	100	526
82140	28.06.2021	М98	48	Поставка	300	132
82143	28.06.2021	М98	60	Поставка	100	174
82145	28.06.2021	М98	61	Поставка	100	80
82147	28.06.2021	М99	1	Поставка	10	205
82150	28.06.2021	М99	9	Поставка	20	99
82152	28.06.2021	М99	16	Поставка	10	352
82154	28.06.2021	М99	19	Поставка	20	211
82162	28.06.2021	М99	39	Поставка	10	372
82164	28.06.2021	М99	40	Поставка	10	216
82166	28.06.2021	М99	46	Поставка	20	53
82168	28.06.2021	М99	47	Поставка	10	550
82170	28.06.2021	М99	53	Поставка	20	62
82171	28.06.2021	М99	55	Поставка	20	48
82172	28.06.2021	М99	60	Поставка	10	131
82174	28.06.2021	М99	62	Поставка	10	114
82175	28.06.2021	М99	64	Поставка	30	49
82177	29.06.2021	М01	3	Поставка	50	77
82178	29.06.2021	М01	6	Поставка	40	176
82180	29.06.2021	М01	9	Поставка	30	87
82182	29.06.2021	М01	15	Поставка	20	53
82183	29.06.2021	М01	16	Поставка	20	388
82185	29.06.2021	М01	20	Поставка	100	91
82187	29.06.2021	М01	25	Поставка	20	96
82189	29.06.2021	М01	27	Поставка	10	301
82190	29.06.2021	М01	29	Поставка	100	35
82191	29.06.2021	М01	31	Поставка	50	54
82192	29.06.2021	М01	43	Поставка	20	89
82195	29.06.2021	М01	45	Поставка	10	36
82197	29.06.2021	М01	47	Поставка	10	418
82199	29.06.2021	М01	49	Поставка	50	54
82204	29.06.2021	М01	64	Поставка	50	44
82206	29.06.2021	М02	6	Поставка	30	166
82208	29.06.2021	М02	13	Поставка	50	46
82212	29.06.2021	М02	22	Поставка	10	406
82214	29.06.2021	М02	25	Поставка	20	113
82216	29.06.2021	М02	29	Поставка	100	34
82218	29.06.2021	М02	32	Поставка	40	62
82219	29.06.2021	М02	33	Поставка	30	42
82220	29.06.2021	М02	36	Поставка	20	333
82222	29.06.2021	М02	40	Поставка	20	205
82225	29.06.2021	М02	45	Поставка	10	38
82226	29.06.2021	М02	49	Поставка	50	60
82227	29.06.2021	М02	51	Поставка	20	403
82228	29.06.2021	М02	55	Поставка	50	38
82229	29.06.2021	М02	57	Поставка	50	370
82232	29.06.2021	М02	61	Поставка	10	104
82234	29.06.2021	М03	2	Поставка	30	61
82236	29.06.2021	М03	4	Поставка	20	13
82237	29.06.2021	М03	7	Поставка	20	29
82239	29.06.2021	М03	14	Поставка	30	182
82241	29.06.2021	М03	20	Поставка	100	96
82243	29.06.2021	М03	23	Поставка	20	425
82245	29.06.2021	М03	28	Поставка	50	37
82248	29.06.2021	М03	41	Поставка	50	125
82250	29.06.2021	М03	47	Поставка	20	522
82252	29.06.2021	М03	60	Поставка	10	180
82254	29.06.2021	М03	64	Поставка	50	42
82256	29.06.2021	М04	3	Поставка	50	65
82257	29.06.2021	М04	5	Поставка	50	44
82259	29.06.2021	М04	16	Поставка	10	336
82264	29.06.2021	М04	23	Поставка	20	570
82265	29.06.2021	М04	25	Поставка	20	128
82266	29.06.2021	М04	26	Поставка	40	71
82269	29.06.2021	М04	32	Поставка	50	50
82271	29.06.2021	М04	36	Поставка	20	406
82272	29.06.2021	М04	38	Поставка	30	83
82274	29.06.2021	М04	44	Поставка	30	58
82277	29.06.2021	М04	48	Поставка	50	102
82281	29.06.2021	М04	54	Поставка	100	82
82285	29.06.2021	М04	61	Поставка	10	73
82287	29.06.2021	М04	63	Поставка	10	214
82288	29.06.2021	М05	4	Поставка	30	12
82290	29.06.2021	М05	11	Поставка	30	244
82291	29.06.2021	М05	12	Поставка	50	142
82294	29.06.2021	М05	21	Поставка	50	176
82297	29.06.2021	М05	25	Поставка	30	113
82298	29.06.2021	М05	27	Поставка	20	357
82301	29.06.2021	М05	33	Поставка	100	60
82305	29.06.2021	М05	42	Поставка	40	74
82307	29.06.2021	М05	47	Поставка	30	404
82308	29.06.2021	М05	49	Поставка	100	42
82310	29.06.2021	М05	50	Поставка	20	94
82311	29.06.2021	М05	51	Поставка	30	429
82313	29.06.2021	М05	52	Поставка	200	28
82315	29.06.2021	М05	54	Поставка	100	89
82317	29.06.2021	М05	58	Поставка	20	162
82320	29.06.2021	М06	2	Поставка	200	80
82322	29.06.2021	М06	7	Поставка	100	42
82324	29.06.2021	М06	8	Поставка	400	53
82330	29.06.2021	М06	21	Поставка	200	175
82331	29.06.2021	М06	22	Поставка	50	417
82332	29.06.2021	М06	24	Поставка	300	155
82334	29.06.2021	М06	28	Поставка	300	41
82336	29.06.2021	М06	33	Поставка	300	57
82339	29.06.2021	М06	43	Поставка	200	71
82340	29.06.2021	М06	44	Поставка	300	52
82342	29.06.2021	М06	48	Поставка	300	130
82343	29.06.2021	М06	49	Поставка	500	57
82344	29.06.2021	М06	51	Поставка	100	318
82348	29.06.2021	М06	54	Поставка	600	77
82350	29.06.2021	М06	57	Поставка	400	264
82354	29.06.2021	М07	3	Поставка	100	89
82358	29.06.2021	М07	15	Поставка	50	57
82360	29.06.2021	М07	17	Поставка	40	138
82362	29.06.2021	М07	19	Поставка	50	191
82365	29.06.2021	М07	26	Поставка	50	84
82366	29.06.2021	М07	27	Поставка	20	322
82367	29.06.2021	М07	28	Поставка	100	45
82368	29.06.2021	М07	31	Поставка	100	42
82370	29.06.2021	М07	34	Поставка	100	89
82371	29.06.2021	М07	37	Поставка	100	57
82374	29.06.2021	М07	40	Поставка	30	276
82377	29.06.2021	М07	46	Поставка	50	49
82380	29.06.2021	М07	53	Поставка	100	81
82383	29.06.2021	М07	56	Поставка	50	108
82385	29.06.2021	М07	57	Поставка	100	366
82387	29.06.2021	М07	59	Поставка	50	202
82389	29.06.2021	М07	62	Поставка	20	121
82391	29.06.2021	М07	64	Поставка	100	51
82392	29.06.2021	М08	2	Поставка	300	62
82393	29.06.2021	М08	3	Поставка	400	87
82394	29.06.2021	М08	5	Поставка	500	33
82397	29.06.2021	М08	9	Поставка	200	80
82398	29.06.2021	М08	15	Поставка	200	63
